"[0.7010549797714667, 0.5609960170217494, 0.43044849211279995, -0.09230102849469425]","[0.7010453530507682, 0.5610063323574672, 0.43045265062407506, -0.09229205594987441]","[0.7010600973468211, 0.5609838954996887, 0.4304534429157922, -0.09231274224071706]","[0.701046922645164, 0.5610028661451268, 0.4304585732927083, -0.09227357750463897]","[0.7010422702568893, 0.5610148746713014, 0.43044952376244844, -0.09227812960442985]","[0.7010664256231491, 0.5609697850244983, 0.4304599066849728, -0.09232028970012034]","[0.701059018443842, 0.560970011040529, 0.4304732969411285, -0.09231272930847977]","[0.7010667412504248, 0.5609707726087658, 0.43046648264438336, -0.092281221876432]","[0.7010628546542083, 0.5609954261095143, 0.4304419518831831, -0.09227530421132503]","[0.7010650920033545, 0.5609873682304103, 0.43044175667304274, -0.09230819883667496]","[0.7010574582982467, 0.5609721440198846, 0.43047374375308795, -0.09230953221274968]","[0.701068557056794, 0.5609637153988501, 0.43046458797649223, -0.09231915733178768]","[0.7010716741105614, 0.5609516798233064, 0.43047539023282533, -0.09231824883045883]","[0.7010622881626405, 0.5609791502194558, 0.430468072238378, -0.0922567066320648]","[0.7010543416731606, 0.5609879156602476, 0.4304623446035681, -0.09229051079488733]","[0.7010637489976863, 0.560968565609906, 0.43046958912629424, -0.09230287685827161]","[0.70105553988282, 0.5609874272214752, 0.43046243659860695, -0.09228394864020593]","[0.7010595121132154, 0.5609842052205488, 0.43045789337528184, -0.0922945502159473]","[0.7010581795459722, 0.560987118261402, 0.4304544436038656, -0.09230305530231223]","[0.7010527940416886, 0.5609940392205744, 0.43045346843962307, -0.09230644307752721]","[0.7010624790299095, 0.5609843135535633, 0.43044818951222014, -0.09231661057971587]","[0.7010555856656749, 0.560996158218331, 0.43044955478536057, -0.09229061196197472]","[0.7010468117042569, 0.5609986335200577, 0.4304610077800065, -0.09228879546805979]","[0.7010604038782886, 0.5609847169545203, 0.4304569787442132, -0.09228893166502496]","[0.7010601426995913, 0.5609824825935877, 0.4304587002841046, -0.09229646738030221]","[0.7010454168470408, 0.560997945995276, 0.4304665788558518, -0.09227758446653751]","[0.7010610635441061, 0.5609921523644517, 0.43045214125757214, -0.09226128253323605]","[0.7010604285993006, 0.5609763890941176, 0.43046671216937465, -0.09229396537790997]","[0.7010529987407824, 0.5609867974371696, 0.43046562143089595, -0.09229222515389521]","[0.7010649693931644, 0.5609654443725879, 0.430474783746606, -0.09228834957858498]","[0.7010607371483493, 0.560986253503104, 0.430456802987099, -0.09227787910268781]","[0.7010530308938567, 0.560979670617321, 0.4304753891614099, -0.09228974133104949]","[0.701053733060899, 0.5609893113802925, 0.43046788534131664, -0.09226080190534999]","[0.7010605763808316, 0.5609808764155273, 0.4304571156540865, -0.09231032511809019]","[0.7010565483041981, 0.5609944778781405, 0.4304511137585236, -0.09228624238792518]","[0.701059149055437, 0.5609728968318103, 0.4304744996237383, -0.09228858932439064]","[0.7010721069531052, 0.5609654882229795, 0.43046299726798504, -0.09228883929355045]","[0.7010591762540581, 0.5609680591729022, 0.43048035976427323, -0.09229045365036856]","[0.7010577724219469, 0.5609923043595932, 0.43044886941309707, -0.09230062295064889]","[0.7010694266894851, 0.5609596341925221, 0.4304721938204522, -0.09230188576229292]","[0.7010629579492935, 0.5609767794666518, 0.43045838869950215, -0.09231119915177721]","[0.7010692401749298, 0.5609681608664641, 0.4304607303416797, -0.09230494357482337]","[0.7010559483347915, 0.560987511361738, 0.4304554819774965, -0.09231276962637083]","[0.7010593587724493, 0.5609764407351155, 0.43046687893576013, -0.09230099976180804]","[0.7010682479157619, 0.5609681381334403, 0.4304625543633448, -0.09230411179578968]","[0.7010407595672111, 0.5610041013900618, 0.4304671692403897, -0.09227279043749971]","[0.7010494918691981, 0.5610037166608391, 0.4304474814382686, -0.09230062603317223]","[0.701079073936483, 0.5609561805924627, 0.4304636853966941, -0.09228927943253042]","[0.7010583150167257, 0.5609755579237857, 0.43047278914946174, -0.0922867279726068]","[0.7010507683425029, 0.5610046283784931, 0.43045351302359, -0.09225725050068079]","[0.7010603387215493, 0.5609757506152944, 0.4304646745450501, -0.0923080314060359]","[0.7010544800550519, 0.5609858426340469, 0.43046244659474575, -0.09230158411736394]","[0.7010458889689364, 0.5610052933406361, 0.4304567475771326, -0.09227519097166531]","[0.7010548377646287, 0.5609908510706952, 0.4304583879322025, -0.09228735406650601]","[0.7010674278665601, 0.5609733014941507, 0.43045377572470206, -0.09231989796174059]","[0.7010603925699114, 0.5609776998606087, 0.4304680140991896, -0.09228019866863349]","[0.701053827131749, 0.560998450633267, 0.43044964241966743, -0.09228962667484417]","[0.7010610247629636, 0.5609717968806219, 0.4304708707577242, -0.09229795280457874]","[0.7010633765580414, 0.560965950647526, 0.43047355227967, -0.09230311506594734]","[0.7010515643840297, 0.5609995492912166, 0.43045443056405996, -0.09227780327645048]","[0.7010566318893594, 0.5609961947197407, 0.4304490627943906, -0.09228473727192933]"
"[0.6532781092288976, 0.6532902670121681, 0.270609936796255, -0.2705730975847627]","[0.6532828162970092, 0.6532740415093364, 0.2706026816507889, -0.2706081619325402]","[0.6532935692143925, 0.6532606147504153, 0.27059563099602296, -0.27062166603007476]","[0.6532810283517969, 0.6532916718328745, 0.2705822903226737, -0.2705903059482415]","[0.6532744862362524, 0.6532904654510167, 0.27060448558814176, -0.27058681742304386]","[0.6532926937859649, 0.6532615409209178, 0.2705930732919014, -0.2706241010810924]","[0.6532830956277733, 0.6532809900436548, 0.27060877065671496, -0.2705846231001261]","[0.6532793666366289, 0.6532886247232168, 0.2705961011675961, -0.27058786367276205]","[0.6532874846697869, 0.6532691272026321, 0.2705964126210167, -0.2706150241475344]","[0.6532829531836859, 0.6532836121145476, 0.27059036928677677, -0.2705970385488676]","[0.6532694262380959, 0.6532982996133112, 0.27060026513199864, -0.2705843398561659]","[0.6532892081676623, 0.6532822497183587, 0.27060257952497985, -0.27057301537480727]","[0.6532848590208479, 0.6532783453110285, 0.27060340827146373, -0.27059211362059904]","[0.6532807215717543, 0.6532706522337216, 0.2706028819886911, -0.270621200226868]","[0.6532731200188864, 0.6532834899216301, 0.27058228813086693, -0.2706291518045859]","[0.6532785367147309, 0.653288172044849, 0.2706144929590427, -0.2705725668553264]","[0.6532658020726169, 0.6533052249078096, 0.27058638452565237, -0.27059025011983134]","[0.6532808526739567, 0.6532768733355699, 0.27060304066029256, -0.2706057070349657]","[0.65329207707431, 0.6532608993610551, 0.27062184829711594, -0.27059836404193544]","[0.6532740068569333, 0.6532928930494825, 0.2705859467999927, -0.27060065271627953]","[0.6532797334457094, 0.6532870523584257, 0.27059395149564475, -0.2705929239723668]","[0.6532833467056608, 0.6532818740652432, 0.2706081076282308, -0.27058254566901235]","[0.6532909307363407, 0.6532768705811818, 0.27058397440766585, -0.27060044895575347]","[0.6532690661113724, 0.6533015209041216, 0.2705849952244132, -0.27059270205558267]","[0.6532814483197253, 0.6532911244169635, 0.27060746367707394, -0.2705654387418371]","[0.6532897980100217, 0.6532812615571573, 0.27058096569404005, -0.2705955914614923]","[0.6532852009064809, 0.6532839552455453, 0.27059698155392714, -0.2705841711357463]","[0.6532731019699264, 0.653293056586074, 0.270589729918331, -0.2705986594973074]","[0.6532755766865329, 0.6532855389943253, 0.27060885176373767, -0.27059171235069834]","[0.6532823381444263, 0.6532810575825858, 0.27060121219437183, -0.27059384773358447]","[0.653295222053404, 0.6532731851029288, 0.270593433872438, -0.27058952679804665]","[0.6532805064841887, 0.6532826773122122, 0.2705928182357429, -0.27060275329491446]","[0.6533011824147097, 0.6532543944555381, 0.27060556993839663, -0.27060836405844146]","[0.6532795634455835, 0.6532892161378534, 0.2705920269585196, -0.2705900349399746]","[0.653291608051198, 0.6532732545177795, 0.2706012370937118, -0.270590281172442]","[0.6532957371250803, 0.6532577032639553, 0.2706092575545246, -0.2706098348292042]","[0.6532874125426223, 0.6532756409837511, 0.27060268249977165, -0.27059320341531573]","[0.6532880479222406, 0.6532691567102163, 0.27061230002259873, -0.2705977058467979]","[0.6532876554223066, 0.6532699191916818, 0.2705964339032807, -0.2706126787697625]","[0.6532837106535693, 0.653272516412394, 0.27059837781057966, -0.2706139882216084]","[0.6532932000097368, 0.653268332463557, 0.27061306325059925, -0.27058649378608857]","[0.6532871141158391, 0.6532721797636462, 0.2706022286514716, -0.27060273377390287]","[0.6532840955383441, 0.653281869315215, 0.27059659148543824, -0.2705922659965151]","[0.6532837022672797, 0.653284656695727, 0.27059190235597236, -0.27059117512823355]","[0.6532911202870312, 0.6532623000154595, 0.27060348167121634, -0.2706156596356598]","[0.6532872303332947, 0.6532751358909924, 0.2706064103950495, -0.2705911346721549]","[0.6532743063847215, 0.6532989260414515, 0.27059899489862194, -0.2705723153068377]","[0.6532934021193576, 0.6532589094537964, 0.2706047684044732, -0.27061704913643797]","[0.6532878195505876, 0.6532756920565221, 0.2705934948921148, -0.27060128513549575]","[0.6532728875242394, 0.6532965203809825, 0.27057966872623773, -0.2706008753789287]","[0.6532741594072983, 0.6532947970435101, 0.2706044183442533, -0.2705772155580274]","[0.6532674176036178, 0.6533081060866714, 0.27057662436077995, -0.2705891534568084]","[0.653280619694773, 0.6532760668694835, 0.2706084201860658, -0.27060283684978836]","[0.653278193406939, 0.6532908958767546, 0.2706059607608278, -0.27057535250688064]","[0.6533001118576597, 0.6532558351398648, 0.2705975368055726, -0.2706155035788672]","[0.6532943212361636, 0.6532693187766333, 0.27059968409419644, -0.270594785525913]","[0.6532770596560714, 0.6532949688606271, 0.2706027588986075, -0.2705714579643835]","[0.6532960830890814, 0.6532607509796701, 0.27061400037723565, -0.2705968991872803]","[0.6533014041241463, 0.6532610182154944, 0.270608951510556, -0.2705884565383969]","[0.653276312670169, 0.6532908216414796, 0.27060895631720433, -0.27057707667868247]","[0.6532722751286006, 0.6533032184467799, 0.27058849439395544, -0.27057735680761075]"
"[0.5609996638900782, 0.7010714115662053, 0.09229535205616234, -0.43041819314315327]","[0.5609974590072954, 0.7010468435112494, 0.09231663320442798, -0.43045651746032504]","[0.5609865035325567, 0.7010395140165411, 0.09230410819106928, -0.43048541700366555]","[0.5609881567069864, 0.7010472761310148, 0.09229361244760931, -0.4304728722755393]","[0.5610005043560414, 0.7010368016490387, 0.09230084181274728, -0.4304722888254384]","[0.5609977588098722, 0.7010487614286326, 0.09231740948393212, -0.430452836691613]","[0.5609925892539556, 0.7010528363275925, 0.09231083789561338, -0.4304543468083347]","[0.5609660829673283, 0.7010719050234921, 0.0922911580213544, -0.4304620539584199]","[0.5609951292453487, 0.7010520260574785, 0.09230744330191361, -0.43045308412736816]","[0.5609992174342562, 0.7010444175004786, 0.0922942001184928, -0.43046298720569975]","[0.5609884057876269, 0.7010717218984194, 0.09229213410712479, -0.43043305090129264]","[0.5609720149705872, 0.7010998717592805, 0.09229346749803274, -0.4304082760544334]","[0.560950888608935, 0.7011225602582863, 0.09227164653343936, -0.43040353078444865]","[0.5609903315033021, 0.7010549207462727, 0.09229974381301216, -0.43045627344633364]","[0.5609836764052895, 0.7010523906429021, 0.09228883900669743, -0.4304714050613271]","[0.5609801124474059, 0.7010482483645146, 0.09227641471805381, -0.4304854587443386]","[0.5609920998905181, 0.7010508023394899, 0.09230114437130205, -0.43046037581562885]","[0.5609932612027693, 0.7010496727806487, 0.09229437610241015, -0.4304621531785274]","[0.5609858507648388, 0.7010546147241964, 0.09230841744396659, -0.43046075138687045]","[0.5610176769212903, 0.7010190025473075, 0.09230982337417237, -0.43047696890547554]","[0.5610063535603761, 0.701042356507144, 0.09230349558388584, -0.4304550503255785]","[0.5609878439051532, 0.7010613374222953, 0.09228595684190942, -0.430452020940875]","[0.5610019330812601, 0.7010448326143276, 0.09228973575506395, -0.4304597291479185]","[0.5609917055774862, 0.701049257422336, 0.09231005140174758, -0.430461495782214]","[0.5609722079756994, 0.7010572887314318, 0.092297877039754, -0.4304764356957964]","[0.5609872396526203, 0.7010467994448829, 0.09229352960176332, -0.4304748614363769]","[0.5609738158252473, 0.7010669015927926, 0.0922933712583652, -0.4304596509213247]","[0.5609841635777052, 0.7010578458957794, 0.0923055631802217, -0.43045829987232725]","[0.5609832245659357, 0.7010619651425606, 0.09228678167083743, -0.4304568418725566]","[0.5609781926151843, 0.7010685429142266, 0.09229229793785697, -0.4304515039904891]","[0.560978356448811, 0.7010742003583196, 0.09230384014731786, -0.43043960120090236]","[0.5609998986270934, 0.7010472049400768, 0.09230680340379446, -0.43045485736772693]","[0.5609682161510151, 0.7010876575594301, 0.09229655182375493, -0.4304324609130035]","[0.5610010659940416, 0.7010345280595415, 0.0923050143180245, -0.4304743648042637]","[0.5609909141413293, 0.7010410758562395, 0.09231197454730165, -0.43047543898389873]","[0.560966543448367, 0.7010907026234466, 0.0922530684733243, -0.43043900286081116]","[0.5609839898660731, 0.7010478968436182, 0.09229374220451601, -0.43047726373754924]","[0.5609894835428627, 0.7010611463641022, 0.09229556183120595, -0.43044813587611813]","[0.560987403616251, 0.701072221393159, 0.09229595441251076, -0.4304327243296481]","[0.560975095041008, 0.7010800355103534, 0.09229437911618137, -0.43043637640897897]","[0.5609859465110817, 0.7010470328666413, 0.0922981995214613, -0.43047516524306106]","[0.561002634693846, 0.7010520792375516, 0.09229618382211105, -0.4304456301498992]","[0.5610040284692573, 0.701041879945239, 0.09228226668297171, -0.43046340827062474]","[0.5609827900897572, 0.7010670363075652, 0.09229747642802864, -0.43044685580342673]","[0.5609873968181921, 0.7010548500043602, 0.09228620179613506, -0.4304631167179779]","[0.5609894862028805, 0.7010654699640595, 0.09230112871635253, -0.43043989688641543]","[0.5609847966246269, 0.7010415524093, 0.09230321325120695, -0.43048451374595015]","[0.560975726787566, 0.7010788418233753, 0.09229635674909077, -0.4304370732564767]","[0.5609832930983477, 0.7010574845189891, 0.09232067904144267, -0.4304567812054628]","[0.5609914744950398, 0.7010426727799933, 0.09230654549792737, -0.430473272275531]","[0.5609807772234285, 0.7010470614849975, 0.09229815120739536, -0.43048186541682]","[0.5609823609514394, 0.7010523062488644, 0.09229744205106133, -0.43047141228579683]","[0.5609925707212022, 0.701052463054048, 0.09229747366261885, -0.43045784462240655]","[0.5609749104719086, 0.7010538046763972, 0.09230800904377302, -0.430476415423838]","[0.5609755127062355, 0.7010720980070355, 0.09228812984743191, -0.43045010004558387]","[0.5609977089575119, 0.7010419347145765, 0.0922943090193205, -0.43046897314291127]","[0.5609809600008447, 0.701071509657961, 0.09229627202638373, -0.4304422133486329]","[0.5609979657907104, 0.7010483615534421, 0.09227448650670368, -0.43046242145144753]","[0.5609862323922677, 0.7010591333377608, 0.09230310108969547, -0.4304540348971791]","[0.5610077242622366, 0.7010226831021128, 0.09231287145136559, -0.43048329219474324]","[0.5609771848714954, 0.7010998425942621, 0.0922935094975175, -0.4304015762896142]"
