
0.14116576038024153,0.14505681692146402,0.15573956175526438,0.16156629996310687,0.15883787813772365,0.15749533212737135,0.16167519501303632,0.16065568977260694,0.16570875025745188,0.16948853652571413,0.17271379588925284,0.17725432090584534,0.18511129835408205,0.19030893607650362,0.19470477288087884,0.1988162172946284,0.2018170157236832,0.2089571273515376,0.21915872102314984,0.21795246421329664
