
547.799661971272,553.1178383984488,480.7117729785575,500.5013032400984,608.8094974602627,651.2117558090811,679.5729157721114,716.5171074487386,747.0489344269337,771.7319448353263,792.0304644374436,781.0392080780512,772.1365285096402,779.4651262928392,787.4094879915533,776.8201031552787,778.8173915247432,770.9177648785417,804.0203213581856,805.6998804309513
