
4.035545349121094,4.0291502475738525,4.101654052734375,4.178489923477173,4.093644380569458,4.158656120300293,4.153718948364258,4.170415639877319,4.23554253578186,4.235634088516235,4.230560541152954,4.264575242996216,4.225249528884888,4.3959901332855225,4.3545982837677,4.368499040603638,4.396224498748779,4.41305947303772,4.456819534301758,4.53973913192749
