0.8014705882352942,0.7898550724637681,0.7971014492753623,0.8051470588235294,0.8014705882352942,0.7397260273972602,0.6883116883116883,0.6358024691358025,0.5901162790697675,0.5467032967032966,0.5833333333333334,0.5767045454545454,0.5767045454545454,0.5804597701149425,0.5467032967032966,0.5738636363636364,0.5702247191011236,0.5738636363636364,0.5738636363636364,0.5718390804597702,0.5747126436781609,0.5681818181818182,0.5710227272727273,0.5710227272727273,0.554945054945055,0.5425531914893617,0.5255102040816326,0.5368421052631579
0.8143939393939394,0.7985074626865671,0.8143939393939394,0.8143939393939394,0.8143939393939394,0.8203125,0.8174603174603174,0.8432203389830508,0.8464912280701754,0.8491379310344828,0.8347457627118644,0.853448275862069,0.853448275862069,0.8491379310344828,0.8491379310344828,0.8347457627118644,0.853448275862069,0.8491379310344828,0.8883928571428571,0.819672131147541,0.868421052631579,0.8883928571428571,0.8771929824561403,0.8728070175438597,0.8973214285714286,0.8771929824561403
0.7785714285714286,0.7816901408450704,0.7964285714285714,0.7821428571428571,0.7821428571428571,0.773972602739726,0.8133802816901409,0.7708333333333334,0.8321428571428572,0.8274647887323944,0.8071428571428572,0.8274647887323944,0.8020833333333334,0.8214285714285714,0.7852112676056338,0.835820895522388,0.8692307692307693,0.9016393442622951,0.8615384615384616,0.8538461538461538,0.8671875,0.8538461538461538,0.8333333333333334,0.7971014492753623,0.778169014084507,0.7297297297297297,0.6948051948051948,0.659375,0.6295180722891566,0.6063218390804598,0.5842696629213483,0.5543478260869565,0.5722222222222222
