0.22774665253324533,0.23397671722899138,0.22568787000028934,0.22996276935399795,0.22742438139467627,0.31233818438651156,0.39002565873482303,0.42048013038154314,0.42608335694377547,0.3715868343290983,0.41615326575781875,0.41523435083268384,0.4169717827871077,0.4075111222333021,0.38609602809231147,0.4087617707244531,0.41540340777869394,0.4077511417515116,0.4082740430091385,0.38046563848400256,0.39710063295948106,0.3928158818302069,0.4042773955823428,0.40233007662558995,0.41132233640350807,0.4148269509999936,0.4113946395526528,0.41121778119100344
0.20983225127913527,0.20810192554942467,0.19973652719427626,0.21020710618501387,0.20944522327529055,0.31250409279096747,0.4475332920563016,0.5142076809089793,0.46618430763021274,0.5132483402437623,0.513125958819629,0.5145986511090456,0.5189509789959557,0.5178246114143574,0.5143335792697329,0.5139482618676866,0.5164024303831904,0.5134724460487927,0.5270452351776754,0.5237415640724773,0.516574369259337,0.5266963475598495,0.5261159019254226,0.5242209611488287,0.49829559831084536,0.5265755801988343
0.24771185122209644,0.26202012969476907,0.26162435076550644,0.25584329381108184,0.2564380222165654,0.19336225970464968,0.26106026494532714,0.24301441858999065,0.25806496394368006,0.2760573166384796,0.2285087193843795,0.2681301722400505,0.254613258782542,0.2448421161583044,0.242827726344257,0.2572905112109329,0.27802763843956574,0.2710857537041619,0.27454323549087223,0.2614906534359418,0.2567326173377868,0.2653300819655381,0.29645072170976666,0.34041133290506403,0.39003521768788524,0.422009007309752,0.4562492349428159,0.4814885868028271,0.5044272617130874,0.5622837254934588,0.5664704250573386,0.5566361217253372,0.5560560823436275
