0.1590534061246934,0.1650114447804869,0.16128225767578747,0.16447308785430986,0.158943485741098,0.22961113644383177,0.3014705112646166,0.3777069063104886,0.460200249690957,0.5466860375907551,0.4770347775178441,0.48593808300282954,0.48044138021165456,0.4831278656915336,0.5024399874541543,0.48090841491936004,0.4902460852629732,0.4842478084933899,0.4880406200943671,0.46436246826052213,0.4776328772380769,0.48677278750378117,0.4812902375309569,0.4843326621530979,0.5041629587948748,0.5325980070600794,0.5622609893717728,0.5382628292607018
0.1770899453378753,0.18467373646959265,0.1777897187532906,0.18335435109563974,0.17737273890085895,0.1707941637721959,0.16676551566782818,0.16435217613603442,0.1657357027896889,0.1647298124232182,0.17166034352030854,0.16458016321727748,0.1730728089998558,0.23283638488446914,0.17661424566162934,0.18432715720260984,0.17621873536705357,0.1867895978984253,0.15695968324205312,0.16692634606803827,0.15640687687128332,0.15766898439074284,0.15564986581035187,0.16640695553135643,0.15610088579206405,0.1554512030183018
0.1868752198964916,0.19296683702486503,0.18723837544918187,0.19875593876349706,0.18541646874789766,0.22879688748856886,0.20074021329766187,0.20467565773428228,0.19550417372553952,0.20370386233708776,0.23915420700160905,0.19406259309763507,0.20326797055730592,0.18627074422893644,0.200562452576718,0.1461819413319289,0.100779781341487,0.042265949307477534,0.0912313021888686,0.08931180280454674,0.09142645577690457,0.08831741624589448,0.11903640366093526,0.1501426964259839,0.188589409739738,0.23583997018023994,0.2737625889517215,0.3185746472701349,0.36570822293106686,0.41146177176390414,0.4560532747970626,0.5129275623509626,0.4707620884864404
