24890.0,25964.0,24533.0,25086.0,24996.0,31550.0,38332.0,44953.0,48519.0,47911.0,48684.0,48779.0,48479.0,49041.0,48386.0,48914.0,48980.0,48816.0,49001.0,48454.0,48593.0,48927.0,48584.0,49161.0,48536.0,47616.0,45739.0,47056.0
26291.0,25948.0,25377.0,26224.0,26067.0,34370.0,44534.0,53205.0,54965.0,54601.0,54549.0,54044.0,54229.0,55078.0,54536.0,54839.0,54376.0,54623.0,54234.0,53178.0,53983.0,54417.0,53715.0,53968.0,50167.0,53212.0
24440.0,24568.0,23802.0,24247.0,25030.0,19623.0,21802.0,23106.0,20762.0,21223.0,21409.0,20893.0,21397.0,21577.0,23003.0,23763.0,24271.0,25099.0,24383.0,24190.0,24143.0,24434.0,26574.0,28626.0,30125.0,33121.0,35637.0,38193.0,40753.0,42957.0,45387.0,47190.0,46264.0
