0.07999527170648688,0.07999559221208402,0.0799939831408999,0.08100267082404354,0.0799928700980893,0.08320443858458695,0.08639553319735531,0.08959508329243329,0.09280040901405205,0.09601213873322517,0.09345421310513541,0.09345216183483288,0.09344636274400658,0.09444124393765173,0.08881685218159285,0.09250723894397694,0.09252534696459401,0.09251971226565565,0.09351497561932706,0.08969676932190263,0.09193295293102398,0.0919434201899573,0.09195330271604014,0.09294194441247877,0.09058191071341828,0.08925705365857643,0.08789891382832482,0.08898474985646523
0.0800319154183998,0.08000906534161352,0.08001926684236303,0.08100224746345279,0.08000282842405076,0.0803800704473225,0.08072039885972174,0.08110643424334898,0.08144876411331965,0.08116831748389844,0.08113728379711829,0.081171405202869,0.08216708766018091,0.08842473480388674,0.08261097748539706,0.08262041970422927,0.08259506197895354,0.08363636013275642,0.08294179401191118,0.08329587887694717,0.0830213736703043,0.08300429863062554,0.08302157587063323,0.08403366271574772,0.08326676614143472,0.08307662206388432
0.07999453433323436,0.08000271146133262,0.07997588696067419,0.08100354913239091,0.07998362071748377,0.08376586998051527,0.08079105144014853,0.08076527026231926,0.08076505249041215,0.08173383501305355,0.08779767271178891,0.08217024756078362,0.08213076573857792,0.0821766924370538,0.08315874384500026,0.07754440108660171,0.07294143845158739,0.0683352553086225,0.07198297835888157,0.07198517810743242,0.07197873567728,0.07302051564494702,0.07347868450857266,0.07494607049585987,0.07641242204637583,0.07791923696181269,0.07937005491133624,0.08081867288805195,0.08227910120124125,0.08377265973384933,0.0852370799467984,0.08670269478783808,0.08551191849373221
