0.30310094476597443,0.3030962694613135,0.30409224038696375,0.3031115897405826,0.30312655125940524,0.3001358472972503,0.2971392495545373,0.2941756731515646,0.29121852850825214,0.28824660540682323,0.2906217345649062,0.29062062577234016,0.2916207017031306,0.2906320535526309,0.28894971901754535,0.29028435437022754,0.29030174636395534,0.2912788253180193,0.2902934150341074,0.28479245050750945,0.28917616933253704,0.28919700399039466,0.29019596907920125,0.28920569956879766,0.29345494804867756,0.29772946060823335,0.3019981698566889,0.29857319106926555
0.3500039544573228,0.35000818584050225,0.3509886880933839,0.35000101478248125,0.3500079341502368,0.340154599049923,0.33029314798886444,0.3204699059818718,0.31060088765272564,0.31846858533438066,0.3184744387022898,0.31945886101110804,0.31849602329049587,0.3152523700572147,0.3178084483107548,0.317850637253395,0.3188313532143138,0.31785587784676883,0.31862556787800655,0.3194049264811969,0.3187907241188305,0.31878220771187094,0.3197882118543771,0.31878610543126457,0.323792519183542,0.31979604051662613
0.30311430196039496,0.3031104640698299,0.30410354922886806,0.30312290594737595,0.30311797158242587,0.309576458195139,0.3044153837882449,0.3044120549845064,0.3054032110473773,0.3043941643489767,0.3081566729748578,0.3051587502117201,0.3051349455617308,0.3061454049473189,0.3051610840318504,0.3064159766201191,0.307686133599093,0.30897922693309887,0.3079260921959292,0.30794189368732483,0.3089467050539651,0.30795431098465986,0.3034241402474036,0.298916700876631,0.29441077113678343,0.28991031265296713,0.28538654940012775,0.28087592012361406,0.27634295712011947,0.2718453352031667,0.26733555715605395,0.2628158237856535,0.2664150829188273
