0.15841551507829738,0.14115860237031733,0.22154952852649104,0.15314637463911143,0.1228105702127461,0.0424138506903212,0.24380437609093064,0.1100396897910559,0.23670454715887598,0.2599856110985769,0.12823004860268247,0.16348891646406963,0.024833595731322253,0.09277949045961432,0.09227176262130468,0.14754813295635494,0.145291235006949,0.3297776907008184,0.1005757660510636,0.16150471060465485,0.03774761242052092,0.08019998819913586,0.1865449967598004,0.04790609627090652,0.2306103304377959,0.03448066051332685,0.04813693086479218,0.1146681070023562,0.06066555775502484,0.04572302320392068,0.1000158481142059,0.1836729975980604,0.15737204729144583,0.15470443061642938,0.11592874420869442,0.15337544021747562,0.26890645814873415,0.1768531692115757,0.15623652004823013,0.13110209810832243,0.147214872213255,0.08774125066548637,0.08894519972516657,0.18032315893713713,0.12260603216126324,0.10145963497412923,0.1338379102559687
0.1777513413650333,0.16309504805646302,0.14125027854148284,0.2955581845854135,0.14512595832572825,0.07265650059229668,0.3059304992014535,0.38530652548060274,0.3294505487292248,0.13218965647625863,0.17117961742558502,0.15128522167164093,0.19705359298265265,0.3425906022590116,0.26556872687248834,0.26910939284269997,0.3514735147959891,0.43277875607932104,0.1756870404513051,0.1970289832451203,0.253976575679194,0.09552026422143077,0.18837915439222613,0.1599991745756443,0.0882156772790829,0.09465130174999203,0.06142189584899201,0.09861128085898552,0.101890744639574,0.20478684232793912,0.031484937145059344,0.15334998539730021,0.054994767646319664,0.007496318500492566,0.08096271554125303,0.08999873630215857,0.02163529374546227,0.09156775216863774,0.0511039567685196,0.07822208567787356,0.008948880044557062,0.030020684805523057,0.10536823977203734,0.028898177605403443,0.034657640933291246,0.05239357153383517,0.06843099297733071,0.045183218846149974,0.04305841588905777,0.04314319663873981,0.07459197972476142,0.07943469992677053,0.06580000204349921
0.19400137398689102,0.24608564869085917,0.27222329162790604,0.14368303244446848,0.23530540722589977,0.21101905494106427,0.21264797679491557,0.09150441913730466,0.2761668454369276,0.24924492341626678,0.2688298944686219,0.269122224471322,0.19108455585102468,0.27996839174300836,0.3331600879163318,0.18264520494555214,0.100798442540948,0.2227748551512332,0.22860644944147057,0.25553110867362083,0.2342837356254641,0.09915032400583922,0.1599539539552967,0.06772805798689803,0.197402989428312,0.027580114534947832,0.09087075905771201,0.11457721457973777,0.03224034917373004,0.148297423547708,0.14515932058268022,0.07280304461148653,0.13327686403629316,0.09833908401281471,0.08712613667013472,0.08666153322605369,0.08895016836724809,0.05294249976115803,0.1422708263464609,0.07961264408658651,0.07258774882233779
