8.313587427139282,3.4621551036834717,3.5080952644348145,3.491436719894409,3.5535707473754883,3.5095736980438232,3.5704095363616943,3.5621695518493652,3.5847854614257812,3.5820038318634033,3.5555739402770996,3.5957624912261963,3.5973734855651855,3.628225564956665,3.624898910522461,3.60314679145813,3.62851881980896,3.622713327407837,3.629333734512329,3.6347548961639404,3.652134418487549,3.6442759037017822,3.6526389122009277,3.669132947921753,3.665379047393799,3.666362762451172,3.6961324214935303,3.7108969688415527,3.7260422706604004,3.7091033458709717,3.7218799591064453,3.728116989135742,3.7323250770568848,3.7162795066833496,3.7367987632751465,3.7822582721710205,3.735949993133545,3.7559614181518555,3.8042781352996826,3.792367935180664,3.8313536643981934,3.773252487182617,3.793152093887329,3.9103243350982666,3.7782044410705566,3.7641639709472656,8.522843599319458
8.718421936035156,3.6797690391540527,3.677003860473633,3.650106430053711,3.6955149173736572,3.6712377071380615,3.6758344173431396,3.70902943611145,3.7033159732818604,3.6842005252838135,3.7177345752716064,3.6892831325531006,3.74417781829834,3.7352330684661865,3.684436321258545,3.7023117542266846,3.6887073516845703,3.665769577026367,3.8226311206817627,3.641664981842041,3.6573309898376465,3.7235677242279053,3.6416609287261963,3.65069580078125,3.6591577529907227,3.646088123321533,3.6569411754608154,3.6540584564208984,3.711308240890503,3.7243943214416504,3.6869430541992188,3.663424491882324,7.476097583770752,3.7297275066375732,3.750765323638916,3.7150444984436035,3.7370479106903076,3.7295846939086914,3.7704715728759766,3.767298698425293,3.744361639022827,3.771226644515991,3.9892418384552,3.999319314956665,4.10645604133606,3.879732608795166,3.9489388465881348,3.7593131065368652,3.806314706802368,3.8776257038116455,3.8376474380493164,3.861332893371582,8.79166030883789
8.79403805732727,3.668928861618042,3.683119773864746,3.6903908252716064,3.683051109313965,3.705960512161255,3.729387044906616,3.7607972621917725,3.7319159507751465,3.7081198692321777,3.7132556438446045,3.7524237632751465,3.7113394737243652,3.7169699668884277,3.7370314598083496,3.736954689025879,3.7203564643859863,3.780407428741455,3.7830402851104736,3.7674574851989746,3.773061752319336,3.8116745948791504,3.790778160095215,3.770268440246582,3.783914804458618,3.7810394763946533,3.738166093826294,3.7998766899108887,3.7860257625579834,3.8022751808166504,3.804603338241577,3.7915453910827637,3.763514995574951,3.7922563552856445,3.7681190967559814,3.807451009750366,3.795759677886963,3.7979896068573,3.7583415508270264,3.807553291320801,8.985327243804932
