25314.0,9463.0,23573.0,16738.0,30126.0,18667.0,26244.0,35180.0,40847.0,32593.0,24213.0,32785.0,44833.0,47856.0,47331.0,40424.0,45678.0,44433.0,39911.0,36892.0,27659.0,46546.0,46113.0,45913.0,42439.0,40900.0,41843.0,44751.0,38518.0,35651.0,39134.0,46327.0,46248.0,39961.0,47589.0,42560.0,46863.0,46431.0,47056.0,45285.0,45784.0,46934.0,45684.0,46961.0,46572.0,47756.0,47192.0
26055.0,38869.0,25329.0,26911.0,52701.0,32260.0,53705.0,50687.0,51193.0,52705.0,54796.0,28189.0,30198.0,46648.0,41831.0,52666.0,53005.0,50525.0,54361.0,33906.0,53274.0,33841.0,30466.0,32309.0,38125.0,50950.0,46563.0,24229.0,54234.0,49950.0,50912.0,41232.0,46363.0,45517.0,50763.0,34868.0,49694.0,47240.0,53388.0,50149.0,45598.0,54333.0,54260.0,41913.0,51101.0,45977.0,53072.0,48415.0,54572.0,54505.0,55263.0,55490.0,55146.0
24688.0,16173.0,23597.0,29361.0,23947.0,18257.0,28259.0,30359.0,21846.0,17625.0,26991.0,32481.0,32034.0,21949.0,25587.0,29491.0,25681.0,36219.0,30385.0,26261.0,41394.0,37993.0,36535.0,37156.0,49629.0,33488.0,30962.0,31237.0,31896.0,36719.0,37011.0,32609.0,25029.0,31604.0,31166.0,31666.0,35907.0,36046.0,35588.0,33240.0,35288.0
