-0.07001548097944388,0.07641881618959163,0.010434194517054018,0.017641896752816466,-0.17306696908250346,-0.12617469059937975,0.00872116275355772,-0.25155931283938476,-0.16820680018248393,-0.07025041057991255,-0.10477555332618935,-0.16282156957614805,-0.45040900938117073,-0.3839552465960394,-0.38354256450828217,-0.28765779873100145,-0.27383410480877046,-0.12981498705554656,-0.30856650561330945,-0.20580742661866505,-0.2417490326160673,-0.38781672401996187,-0.2788593832478715,-0.4436577652702481,-0.20635029229507315,-0.41665469025325375,-0.39466235634738767,-0.3429172086643561,-0.34183751499747156,-0.32811647013299367,-0.3461077284977232,-0.32575202067492803,-0.349873617454699,-0.3025256634374828,-0.37113956351126887,-0.32490520275645557,-0.20471362440205193,-0.2948377320278208,-0.3231971734748145,-0.2749751435082822,-0.28700613752927984,-0.38582693342767066,-0.40075983303110235,-0.2892918341574423,-0.37239307607296007,-0.3792951687387503,-0.3439724390527182
-0.03410273741406172,-0.21808893671310514,-0.07079133337193771,0.06339241738103954,-0.3101274743572784,-0.20102745575884134,-0.1832401835108396,-0.1284269519189012,-0.08464977051832356,-0.402852764215143,-0.3084467830936686,-0.08638644800045622,0.10879264248110776,0.02232016338180537,-0.14333179667625057,-0.15803318188029714,-0.16183754066360212,-0.05853328491037091,-0.298295296568448,-0.12812473993946405,-0.30878778410262214,-0.021769278235266115,-0.10407327741842981,-0.14118500879945592,-0.2939821100937602,-0.43384284117617866,-0.42372921435444166,-0.0929662411560555,-0.38802673188732356,-0.19425899059577442,-0.49082125874718324,-0.27423430090117984,-0.42708370062343337,-0.4615851917492776,-0.4397190289731946,-0.22752709038365102,-0.47600995352464776,-0.389450774285097,-0.47093313434622447,-0.44278003861496174,-0.4579064871013883,-0.45101793414275687,-0.4291236056170281,-0.394146284278124,-0.48475123451448376,-0.42548052604014275,-0.47363583631065254,-0.44874726596022585,-0.4885383768730809,-0.492362340425261,-0.46204665510993415,-0.44190891752207284,-0.45971313200242847
-0.05997589459179273,0.09744588754101516,0.02680365705486759,-0.21584050513648992,-0.084067806399718,0.04042453995831588,-0.1006376504195163,-0.23835662815265024,0.04804093624199349,0.011933048880918035,-0.0034175092342930147,-0.06188208493287206,-0.1480484918722375,0.06263633310342309,0.08667446626619349,-0.11794377876371298,-0.1637260042928827,-0.18091960974329474,-0.1106277615203195,-0.00283205545290921,-0.23985008499382623,-0.3412613353084526,-0.2602189183723298,-0.38365276163346634,-0.3810550760741531,-0.3903516606499839,-0.2917307859432915,-0.24031850941831492,-0.35886740498212377,-0.2847786188595143,-0.3192041960125457,-0.34496554403811,-0.14783183220575466,-0.29942647291156854,-0.2848747254155992,-0.2840274910204531,-0.3705878656547953,-0.39268350812341857,-0.32018064798543233,-0.29582583189986106,-0.34952862936277107
