"[0.7010667191618366, 0.56096373706554, 0.4304704203755452, -0.09230578618279264]"
"[0.6532882071119086, 0.6532648800487014, 0.2706256875863657, -0.27059425744437116]"
"[0.561007674633404, 0.7010417659053242, 0.09230645455419172, -0.4304536559333657]"
