0.22681147211715239,0.23322556508278292,0.2222461554759218,0.22980953512598712,0.22613149711759079,0.27096714631260954,0.32935695724523517,0.3854510853165037,0.33530785574449024,0.33756047949144147,0.32329127171574634,0.3402960638163818,0.4005136322225446,0.4498711034736139,0.4186190230058117,0.4172912197586679,0.40784497792637886,0.4040372721831566,0.4379242039930362,0.4538650032206925,0.43657783165779507,0.45332503269164576,0.4555138347724588,0.4583422256064072,0.43829865048913863,0.4526161207862408,0.44497515090219736,0.4567197322675276
0.21192928257918,0.21352395471879346,0.20222462310092085,0.21242184673767414,0.21159395769495729,0.2717076809317084,0.3541535531459944,0.4286684739239413,0.3748561035760749,0.376329422963912,0.3588110181088328,0.37453559297585404,0.46240903763660773,0.5158619139067381,0.5020182935573005,0.5189058730294468,0.5199724577575455,0.5236548132812484,0.5266915010888161,0.5213134629931467,0.5181772018946998,0.5203664742331621,0.523332618673784,0.5285430094391028,0.5334023200807693,0.4936092082973279,0.5140627879932298
0.25588530402741755,0.2541618450138553,0.261571287998297,0.2619708326156525,0.2554137211488558,0.22506959764228654,0.18765312036905174,0.21237709085744266,0.215022461020049,0.2085837723973454,0.2143617322363413,0.2556282631144504,0.21882565597948805,0.22165086983963656,0.2109318528961322,0.24701103457782156,0.25739720712743974,0.3049601043477828,0.3553427073580269,0.4166343344119055,0.47815068628304863,0.5140894615338751,0.4827459711433713,0.483337405657736,0.46909512334828113,0.4800437813192759,0.45310137434225894,0.4144909754873176,0.448042288590019
