-1.0282820603524465,-1.0230806375465509,-1.015724416345487,-1.0349565939495164,-1.0276020853528849,-1.1419348882480933,-1.1692007072452353,-1.1608134041570835,-1.1712453557444902,-1.1695917294914415,-1.1592287717157463,-1.1672191407394585,-1.16862957425153,-1.1656245281311481,-1.175761880148669,-1.1817839733818563,-1.1759609199553642,-1.164906837400548,-1.2220151130839452,-1.263388812744502,-1.2381651332450967,-1.275905677852936,-1.2780944799337493,-1.2849551288322136,-1.2528147795213966,-1.2581716763417963,-1.2301314009021973,-1.2622752878230832
-1.0263232219731195,-1.0157627606889428,-1.0166185624948603,-1.0268157861316136,-1.0259878970888967,-1.150874347598375,-1.2397467734849774,-1.2171300123854798,-1.2415227702427416,-1.2576853551673017,-1.2254776847754996,-1.2412022596425207,-1.2943762507513619,-1.3182812687454477,-1.2676432935573005,-1.3046201587437325,-1.318359554531739,-1.3133373529637882,-1.3163740407713558,-1.3030594947391785,-1.3038914876089855,-1.3187535710073557,-1.3130151583563237,-1.3182255491216424,-1.3612711725397857,-1.345304123551565,-1.3473961213265633
-1.0415995897417032,-1.028809732337799,-1.0579998594268685,-1.0512565469013668,-1.0375565782917129,-1.1039758476422865,-1.053037735753667,-1.0972977257780776,-1.093928711020049,-1.0974726612862342,-1.1032506211252302,-1.086510616055627,-1.103746290900123,-1.1005571198396367,-1.095852487816767,-1.0552302126600133,-1.154938190733997,-1.1861076453313895,-1.2159984450629449,-1.2472794957022282,-1.2711194362830487,-1.2640894615338751,-1.2558228942202945,-1.272399905657736,-1.2421720464252042,-1.253120704396199,-1.2797142775680654,-1.26694999188076,-1.2786874498803416
