0.30311004742231795,0.303103122441714,0.30411592465035037,0.30309121052664967,0.30312476745731576,0.2948059826797795,0.28653532326747727,0.27823607600629885,0.2848617953871357,0.28486145058464685,0.2858518251754041,0.2848865014255627,0.27708712192777746,0.26931160810093,0.27550387121228426,0.2755300416715462,0.2765078620522898,0.2755244236191043,0.2729540678092849,0.27038034706341474,0.26779253555444793,0.26984908591253665,0.2698440037078914,0.27086644908315205,0.2698726988873301,0.267415793588781,0.26495481255028,0.26690820314527375
0.34999447161167596,0.3500143399973145,0.35101455242859986,0.3500123931827628,0.3499983227815042,0.3432308344677605,0.33647036549404674,0.32971647493968237,0.3351239359854021,0.33511223911921945,0.33611951800895323,0.3351291965163538,0.3273287757627481,0.3195635321117387,0.3117867396414992,0.3179823941643558,0.31801570331992723,0.31899276960865,0.31800989577364897,0.31518207363658846,0.3174249088084013,0.31745590263694756,0.31842028510284515,0.31743142519822254,0.3210419540736428,0.3246390475282348,0.3217635724824588
0.3031138425530827,0.30312184488769756,0.3041061746218142,0.30310152006440644,0.30310233663292113,0.310255286768629,0.3174115157824612,0.3116720480213714,0.31169210175870765,0.3126938681509843,0.311684400394452,0.3086736749368759,0.31106573388866643,0.31107503546173615,0.3120805758832822,0.31109850528786603,0.3078056644916891,0.30450847816050464,0.3012053605115208,0.29796003019150163,0.2946689439410791,0.2913873556566817,0.2940310470259845,0.2940260353802325,0.29502501600798664,0.2940118512357669,0.29588191800299934,0.2977463060804695,0.29625510008781913
