0.8014705882352942,0.7898550724637681,0.7934782608695652,0.8051470588235294,0.8014705882352942,0.8709677419354839,0.83984375,0.7753623188405797,0.8359375,0.83203125,0.8359375,0.8269230769230769,0.7681159420289855,0.7157534246575342,0.7571428571428571,0.7644927536231884,0.7681159420289855,0.7608695652173914,0.7840909090909091,0.8095238095238095,0.8015873015873016,0.8225806451612904,0.8225806451612904,0.8266129032258065,0.8145161290322581,0.8055555555555556,0.78515625,0.8055555555555556
0.8143939393939394,0.8022388059701493,0.8143939393939394,0.8143939393939394,0.8143939393939394,0.8791666666666667,0.885593220338983,0.7884615384615384,0.8666666666666667,0.8813559322033898,0.8666666666666667,0.8666666666666667,0.8319672131147541,0.8024193548387096,0.765625,0.7857142857142857,0.7983870967741935,0.7896825396825397,0.7896825396825397,0.7817460317460317,0.7857142857142857,0.7983870967741935,0.7896825396825397,0.7896825396825397,0.8278688524590164,0.8516949152542372,0.8333333333333334
0.7857142857142857,0.7746478873239436,0.7964285714285714,0.7892857142857143,0.7821428571428571,0.87890625,0.8653846153846154,0.8849206349206349,0.87890625,0.8888888888888888,0.8888888888888888,0.8308823529411765,0.8849206349206349,0.87890625,0.8849206349206349,0.8082191780821918,0.8975409836065574,0.8811475409836066,0.860655737704918,0.8306451612903226,0.79296875,0.75,0.7730769230769231,0.7890625,0.7730769230769231,0.7730769230769231,0.8266129032258065,0.8524590163934426,0.8306451612903226
