0.07999612709454393,0.08001230464073436,0.08001034919378713,0.08098644349345771,0.08000538737693857,0.08439638332477471,0.08882213361200705,0.09322388330522045,0.08969281207643338,0.0896975819783319,0.08969502309351786,0.09070491689549763,0.088788277333963,0.08784637514746152,0.08859233611916291,0.08860032506119442,0.08860365789921124,0.08958269416461866,0.0902638292545342,0.09197007977855762,0.09366491131366475,0.09230045814917097,0.09231090768545316,0.09232558553621362,0.09330803124645703,0.08784637064325276,0.08337990011519629,0.08697062796199655
0.08000694632923276,0.07998699642622514,0.08001568094853512,0.08098783624808432,0.07999394163627124,0.08034297987917072,0.08065364255053568,0.08103520354271004,0.08075845810056481,0.08072658905644284,0.0807708434543153,0.08175550405590376,0.08093197903852382,0.08109482156379576,0.08126830138519035,0.0811172895701291,0.08111446327263531,0.08111833249759404,0.0821436214892323,0.08685278329175135,0.08226891485283015,0.08227773093162971,0.08228373830952418,0.0832823577322787,0.07950872784170306,0.07681575085356573,0.07900208977815668
0.07998528728125254,0.08001127990759953,0.0800037936039399,0.08098709497930226,0.08000912496515744,0.08424423553538925,0.08841040634002201,0.0850434397531814,0.08503450341967246,0.08506107140164271,0.0860631512940734,0.09207144073492755,0.08642168005208069,0.08644651899871517,0.08650136086623575,0.08744779548043899,0.08694221025221846,0.08740620842801022,0.0878667340798399,0.0883126099167919,0.08879991870499764,0.08924787714149947,0.08888111438795424,0.08887896738108407,0.08887903810267112,0.08987982815518318,0.08840579835350644,0.08791708374949175,0.08832151278196407
