847.7822321340374,854.0636402760857,832.8780144858059,847.9951851244563,846.1452906539532,940.6871067713005,1037.1693365846859,1110.5978209018904,1063.1573035982435,1073.6917973330915,1046.8737749816303,1062.4630195200345,1094.7001873977183,1179.9068608097812,1138.4476575771407,1154.4850434840964,1112.706311020282,1147.0362369687168,1229.1305898922587,1366.6894749005469,1393.0304465610704,1368.57705992065,1375.8812390764529,1363.8120793835358,1381.7294053105463,1378.1144562219617,1361.600380501479,1400.6074831997798
804.4902917274317,793.4444292617866,792.8458360635128,802.4449173157291,805.059494896351,924.0478070426338,998.9629167341365,1124.0594245529685,1057.333071037253,1052.8765190227607,1035.3811363026678,1058.4810935826338,1230.8903030720671,1360.6174838724621,1391.143897277578,1374.145655003719,1394.7307896901605,1367.848428057183,1374.488879658597,1399.4896751824663,1372.0747260021683,1393.4772254371119,1366.7645128061909,1376.678982298673,1372.248159135404,1316.3787606535166,1369.6344338664665
655.1956969571054,653.4656484372946,662.1259139357967,666.925662947552,666.1900290075489,742.4538780219204,715.0800951335864,771.6413862533293,725.1945635877087,745.7184443963241,752.5565245966028,753.4073817165588,763.6677328781983,721.3725297256509,745.8638239760385,603.3014345908203,884.6183424127256,965.8887553494318,1063.6993451240182,1187.9964436699554,1204.0009827795534,1304.1233902829358,1244.2612413862607,1254.5661565562698,1224.6890339165923,1236.6409961848067,1235.5268670955936,1191.9217502833449,1239.5113633427577
