0.0800006342862394,0.08001382254994442,0.07999924334980199,0.08099046763412371,0.08000263142812439,0.0737291644702361,0.06745331568673762,0.061182051821181284,0.054883640773326414,0.05990497773786015,0.05991359114861474,0.05991677383987907,0.06091842497268131,0.05663072255416005,0.05923367161800622,0.05926739033650131,0.05924889776944584,0.060253313751300656,0.05701209927614823,0.0588010542522812,0.058805162290245856,0.058816017244266036,0.05980453803166796,0.059239806256508966,0.05890556216804793
0.0799959513838132,0.07999685241512745,0.08003393728233361,0.08101037082174306,0.08001683639216729,0.0761787121083485,0.07230052457029207,0.06847771748384938,0.06461450382504404,0.0608036157786462,0.06385614483707121,0.06384457603448013,0.06387751149153963,0.06487056613403852,0.06192912612836459,0.05998784954275792,0.061543158230203274,0.06152006789280216,0.06156134632074998,0.06256585580414786,0.0635926079215869,0.061951518848115845,0.061951254962740565,0.06196146888617955,0.06295332338122105,0.06580426239004614,0.06966785350420773,0.0666053618957269
0.08000268345880779,0.0799827098674748,0.080036384538714,0.08097767104707684,0.07999063781701755,0.07022126108233277,0.060439739307410034,0.06829682909418351,0.06826943046324868,0.06828097427222378,0.06925204108531137,0.06263178093669929,0.05696258365670492,0.05128147068584423,0.04561821591762556,0.03998672904781538,0.044510457664547844,0.044476175194487,0.04450171655588858,0.04547565245607532,0.041655609051686956,0.03877909806820055,0.04106771722765152,0.041071919061514445,0.04111252298691737,0.04206267959076646,0.041964379074364996,0.042845437763221056,0.043731520850936796,0.04299309666023197
