0.15872060802687585,0.1648233504176607,0.16146450668135776,0.16484505387038323,0.15842686969573386,0.10616893439929981,0.07136521918336297,0.08908219277789474,0.15043877879483636,0.09840354894164004,0.10356227800386211,0.10113196418273723,0.08817722187475314,0.13051781066445922,0.10248332418371894,0.10627330452306571,0.10416979786986558,0.09217077357166424,0.1280831964724114,0.1083523556370214,0.11072605345716473,0.10901091594045806,0.09944329857129386,0.10402406268004179,0.10521056028013884
0.17686321883526465,0.18459939986209117,0.17763258855783481,0.18327266059720232,0.17712802636247604,0.1148747473142288,0.049166323687100805,0.030420260242882666,0.10179127005831744,0.18312222416015855,0.11633306124376926,0.10780672435159974,0.11493937669809103,0.11216008626186555,0.08659935196302705,0.09346292798550855,0.08453504571646236,0.0796776716148311,0.0838978068299612,0.07436806432953326,0.05257315302620505,0.07767855565153625,0.0731171372227578,0.07656995952466684,0.067540526945549,0.028554361459694266,0.032222804309900904,0.02066800378041619
0.1850630412454537,0.18973604272617783,0.18762758602312557,0.19825432292218442,0.18616811563853072,0.15866846375032714,0.17751438870426048,0.16144441716058877,0.16844638898055,0.15773144295369082,0.16408324588344203,0.175981338539142,0.20408861622818003,0.23861910719871643,0.28790977920778715,0.33840846840235056,0.29752531353948164,0.30145544306019967,0.29390995562240485,0.2892502279980098,0.2960080666997762,0.30729749734408407,0.2954166932754778,0.2976524335112405,0.29148439708896257,0.2875039030856663,0.2705087235971476,0.2524715809689919,0.23921773905411842,0.25002534185463665
