"[0.7010629653701922, 0.5609783562196581, 0.4304564169363148, -0.09231075537440185]","[0.7010623152274349, 0.5609894334391524, 0.43044711691669846, -0.09229174001864743]","[0.7010466699331072, 0.5610073607887651, 0.43045160657485443, -0.09228067031427686]","[0.7010621872904516, 0.5609846950666717, 0.43044666264018155, -0.09232362684822862]","[0.7010655607415892, 0.5609637692590702, 0.4304704774654432, -0.09231412216671513]","[0.7010484483549607, 0.5610040722731245, 0.43045105756307883, -0.09228971229178252]","[0.7010493952639684, 0.5609999218748595, 0.4304520834591377, -0.09230296258578871]","[0.7010455242685848, 0.5610074854343251, 0.4304501787902268, -0.09229527490127772]","[0.7010429952223146, 0.5610044243643681, 0.43046077787225784, -0.09228365731233588]","[0.7010468329182988, 0.5609999350895524, 0.4304554944443797, -0.09230643632697202]","[0.701049820579685, 0.5609959191919627, 0.43046049535242403, -0.09228482895959769]","[0.7010618624706094, 0.5609787887470885, 0.4304594786933911, -0.09230222515250502]","[0.7010596793059061, 0.5609815163477209, 0.4304540715602896, -0.0923274425340654]","[0.701079996872213, 0.5609550299781357, 0.4304584678731404, -0.09231359468786379]","[0.7010626520397016, 0.5609855395001621, 0.4304548266083734, -0.09227689112842725]","[0.7010732022227613, 0.560970974657134, 0.4304490838769647, -0.09231206262905425]","[0.7010562099885507, 0.5609773142269869, 0.43047093301294487, -0.09230069983553969]","[0.7010574195968236, 0.5609911522611326, 0.4304508599126522, -0.09230102227726687]","[0.7010450982662849, 0.5610030579621746, 0.43045694130033507, -0.09229388300566757]","[0.7010486115029329, 0.560989678217298, 0.43046992842962567, -0.09228795133307117]","[0.7010547148861486, 0.5609835899124962, 0.43046659603018966, -0.09229414004675897]","[0.701054081668287, 0.5609945463272451, 0.43045772952677175, -0.09227370512762506]","[0.7010691768469769, 0.5609757003921464, 0.43045042793060256, -0.09230764832344299]","[0.7010408885824335, 0.5610182740869986, 0.43044694830496516, -0.0922799727510794]","[0.7010563106905205, 0.5609813251940076, 0.4304679621244592, -0.09228941222581637]","[0.7010581105226135, 0.5609915611336674, 0.4304472020959301, -0.09231034728056911]"
"[0.6532819305999368, 0.6532811307086442, 0.2706044567795375, -0.2705914104008222]","[0.6532781939665097, 0.6532949319511656, 0.2705975537650882, -0.27057401403521275]","[0.6532822246095009, 0.6532806604889672, 0.2705893089949003, -0.2706069834612975]","[0.6532793630952269, 0.653278496668288, 0.2705935651426781, -0.27061485925220635]","[0.653284015493245, 0.6532736880362526, 0.27059512897425503, -0.27061367259608454]","[0.6532833223996597, 0.6532730877921133, 0.2705988341660411, -0.270613089833067]","[0.6532787575279579, 0.6532822111587615, 0.2705946970929359, -0.2706062221225322]","[0.6532868064920899, 0.6532817145360559, 0.27059845751221995, -0.27058422849125063]","[0.6532854499355498, 0.6532726669347174, 0.27059958288849145, -0.27060822101163584]","[0.6532970197949359, 0.6532555437785937, 0.27061778807358783, -0.2706034205765843]","[0.6532593658588879, 0.6533196742614314, 0.2705779607426182, -0.27057932533907136]","[0.653279092309457, 0.6532877066672862, 0.27059948844325826, -0.2705873550685188]","[0.6532726212168765, 0.6533003751537515, 0.2705906746456017, -0.2705812059017352]","[0.6532911369062752, 0.6532780307998468, 0.27060735273812886, -0.27057377100902247]","[0.653295201862606, 0.6532531581572671, 0.27060063439183407, -0.27063072118218623]","[0.6532856595898437, 0.6532946067549904, 0.27058791638547114, -0.27056641193110886]","[0.6532721070151902, 0.6532791169850239, 0.2706197787336993, -0.270604665268958]","[0.6532779789314572, 0.65328990447299, 0.2706032423049934, -0.27058098272222914]","[0.6532801623148344, 0.6532836204794681, 0.2706043693295685, -0.2705897559755146]","[0.6532762271011047, 0.6532916191773593, 0.27060247546685307, -0.27058183916955936]","[0.6532916696964688, 0.6532714587734247, 0.27059747617833824, -0.2705982286400919]","[0.6532793251978691, 0.6532843941764143, 0.27059103334191426, -0.2706032451200965]","[0.6532844886469308, 0.6532794074964048, 0.27059775605598696, -0.2705960957810166]","[0.6532826814209092, 0.653280709789118, 0.27061567888467736, -0.2705793907797086]","[0.6532752870431991, 0.6532933986426379, 0.270600016451081, -0.27058227163887133]","[0.6532901179675875, 0.6532720217205075, 0.2705967623561541, -0.27060132964467043]","[0.6532884482421761, 0.6532684371210858, 0.27060756961684984, -0.27060320715166175]","[0.6532737726021015, 0.6532985512979375, 0.2705767627758338, -0.27059674119986027]"
"[0.5609932121127088, 0.7010548594497092, 0.09229910004170261, -0.43045275714868597]","[0.5609986843068292, 0.7010476796591228, 0.09229591425514594, -0.4304580017404407]","[0.5609818104703086, 0.7010522341643907, 0.09229739423307513, -0.430472257308593]","[0.5609984526261911, 0.7010411694336949, 0.09231527905834686, -0.4304647536819203]","[0.5609976651878211, 0.7010475603877078, 0.09229285577868297, -0.43046017992431296]","[0.5609975474849187, 0.7010537920282288, 0.09229657416843445, -0.43044938703117913]","[0.5609835817516134, 0.7010688203651577, 0.0922866170508608, -0.430445246727438]","[0.5609963102497818, 0.7010506553658209, 0.09230588619104259, -0.43045411122646965]","[0.5609804446678777, 0.7010690076590792, 0.09229227222365578, -0.43044781761316764]","[0.5609817787542052, 0.7010617376877357, 0.09231346127583902, -0.4304533757833649]","[0.5609845292742001, 0.7010545157901664, 0.09231068111446196, -0.43046214927378196]","[0.5610065733696065, 0.7010329485845059, 0.0923038567722794, -0.430470007851846]","[0.5610051456487356, 0.7010356124570446, 0.09228599041221669, -0.430471360947803]","[0.560981957526241, 0.7010546570004494, 0.09229639721390862, -0.4304683336661842]","[0.5609837088095807, 0.7010533187862033, 0.09230411828868057, -0.43046657525996956]","[0.5609582467969971, 0.7010933443548337, 0.09229050799484989, -0.43043748673395804]","[0.5609986781674461, 0.7010419697866411, 0.09229459380569581, -0.4304675918652717]","[0.560985205212832, 0.7010512512366693, 0.09228756509421265, -0.4304715414528571]","[0.5609716160118147, 0.7010657115352138, 0.09230302485082299, -0.43046238597827086]","[0.5610068964298316, 0.7010333680319604, 0.09230155747409194, -0.43046939676566004]","[0.560976779290543, 0.7010725637193294, 0.09228641486796395, -0.4304480585711061]","[0.5609866110852467, 0.7010498114999169, 0.09227879117675544, -0.4304739349577139]"
"[0.09230573974915143, -0.4304613602391774, 0.5609753141276533, 0.7010630247629523]","[0.0923098058631697, -0.43045169944333816, 0.5610016014086212, 0.701047385990996]","[0.092284009086473, -0.43046766949035215, 0.560992659838834, 0.7010481315840041]","[0.09228575386202642, -0.43046375611249865, 0.5609751198690018, 0.7010643402681355]","[0.09227987568101201, -0.4304332386393444, 0.5609720064410574, 0.7010863424773274]","[0.09229565191109493, -0.43042237349087625, 0.5610037890068771, 0.701065504611883]","[0.09230099698657475, -0.4304792761017486, 0.5609909252981574, 0.7010401561503565]","[0.0922920574348717, -0.43047204532072375, 0.5609910538196068, 0.7010456703141373]","[0.09228238913470514, -0.4304719721862667, 0.560987274532176, 0.7010500122178287]","[0.09228781996793305, -0.43043701904631104, 0.560984130365417, 0.7010732746284434]","[0.09231187276641854, -0.4304492835668547, 0.5609950589102523, 0.7010538326700886]","[0.09228049156662407, -0.4304800420603092, 0.5609677420595283, 0.7010609364617396]","[0.09228440948518506, -0.4304623135785262, 0.5609853707625602, 0.701057200337452]","[0.09229665455381561, -0.43045576373027433, 0.560995566638491, 0.7010514512084818]","[0.09228505847215829, -0.43045509747718347, 0.5609823516242562, 0.7010639615647192]","[0.09230246288838756, -0.4304579554766528, 0.5609753003228622, 0.7010655578041705]","[0.09230082872112408, -0.4304397784887403, 0.5610043175414394, 0.7010537139277003]","[0.09229344089466103, -0.4304787968332895, 0.5609964597426358, 0.7010370164271045]","[0.09228474866354806, -0.43044242788855896, 0.560973052818675, 0.7010792219491351]","[0.09227912622303384, -0.43045658642621526, 0.5609814872266021, 0.7010645198944483]","[0.09231596314507573, -0.43044361257066716, 0.5610047576252891, 0.7010490148823414]","[0.09229868860500641, -0.430445761610323, 0.5609732507796789, 0.7010751816340276]","[0.0923026494153869, -0.43048605049915645, 0.5609747536643777, 0.701048719410947]","[0.09228444936081236, -0.4304483534614913, 0.5609716262065811, 0.7010767646981368]","[0.09230170237134314, -0.4304579757498551, 0.5609759998621363, 0.7010650857312504]","[0.09231585908814637, -0.4304447739582295, 0.5610004319780052, 0.7010517770131945]","[0.09231503708208676, -0.43047856057674194, 0.5610052131474578, 0.7010273130439959]","[0.0923064506731996, -0.43045249486266934, 0.5609802093027516, 0.7010644575224596]","[0.09229531442761568, -0.43044405661559365, 0.5609890014367236, 0.7010640693446262]","[0.09230295428928087, -0.43046688035860015, 0.5609884358469217, 0.7010495020965566]"
"[0.2705969066289423, -0.2706053327889091, 0.6532784926801074, 0.6532819291780988]","[0.27059573732476794, -0.2705819606687535, 0.6532739490056465, 0.65329663787049]","[0.27059886348157025, -0.27061343362832924, 0.6532804579076618, 0.6532757977595098]","[0.2705925344044848, -0.2705995479689708, 0.6532825036535954, 0.6532821254126246]","[0.27059478869978226, -0.2706004818457556, 0.653287996737934, 0.6532753116959971]","[0.27059634065242616, -0.2705941171181407, 0.6532719953625886, 0.6532933064723319]","[0.27059512042911577, -0.27057267325584294, 0.653276581039303, 0.6532981080278271]","[0.270597505157917, -0.2706046857157186, 0.6532761239148019, 0.6532843180376066]","[0.2705950112781693, -0.27059385084467535, 0.6532589841226867, 0.6533069779356505]","[0.27060711891276573, -0.2706024574084822, 0.6532923764666329, 0.6532650060188454]","[0.2705902651707189, -0.2705904837424968, 0.653282492257387, 0.653286831195011]","[0.27058765918965416, -0.2705895112253713, 0.6532800319288842, 0.653290773692752]","[0.2706149027814061, -0.2706242532182922, 0.6532891220952163, 0.6532560071784366]","[0.27059850534190755, -0.27061767553289207, 0.6532811847921561, 0.653273462029843]","[0.2706202829878737, -0.27058255974592754, 0.6532800192237299, 0.6532801522164499]","[0.27059829914381267, -0.2705863913384805, 0.6532717879434006, 0.6532959026353428]","[0.27060144959874094, -0.270612660669821, 0.6532850560223051, 0.653270448541945]","[0.270582954551664, -0.2706227105165837, 0.6532929340002507, 0.6532660680336104]","[0.2705932816907297, -0.27059787105328814, 0.6532771021253709, 0.6532879119683351]","[0.27060794183861286, -0.2706361606577855, 0.6532912495375033, 0.6532518301819068]","[0.2705814883836713, -0.2705917413768927, 0.6532748897028215, 0.6532975479262603]","[0.2705912468157189, -0.2705920697702885, 0.6532767841526742, 0.6532914756915831]","[0.27061122197238174, -0.27060277055545273, 0.6532987676703615, 0.6532567850935147]","[0.2705902023982003, -0.2706390766855056, 0.6532836221901337, 0.6532655979883347]","[0.2706082643742429, -0.27060195356214806, 0.6532851886601382, 0.6532719282641776]","[0.27059567380850996, -0.2706128727645696, 0.6532933733096301, 0.6532644355848174]","[0.270600006463317, -0.2705952499390241, 0.6532843998139539, 0.6532789145320793]","[0.2705995855976309, -0.2705854469064025, 0.6532727767316308, 0.6532947721956743]","[0.27061565924932, -0.27060767060716867, 0.6532923788351721, 0.6532593063504721]"
"[0.43045585556498706, -0.09230747365766102, 0.7010630146886462, 0.5609792653498188]","[0.43044188166969477, -0.09230900813848579, 0.701049800685325, 0.5610062481650339]","[0.4304638799436893, -0.09229801049996901, 0.7010592173880096, 0.5609794105284831]","[0.4304594511774086, -0.09231188812127596, 0.7010633769773494, 0.5609753271442909]","[0.4304577151760241, -0.09231859849218779, 0.701052400396814, 0.5609892723713532]","[0.4304531860577962, -0.09227783401953553, 0.7010511236452404, 0.5610010499073077]","[0.43046574102712865, -0.09230051361346286, 0.7010631920433874, 0.5609726033868256]","[0.43047223613335606, -0.09229724856712274, 0.7010630473080821, 0.5609683373635207]","[0.43045633378060927, -0.09225841249058672, 0.701041905385673, 0.5610133482601806]","[0.430462286094223, -0.09232427107237577, 0.7010630974881967, 0.5609714632329751]","[0.43046369193525846, -0.09231281657800179, 0.7010590479714383, 0.560977330271272]","[0.43044362100033684, -0.09230251042445108, 0.7010490384490571, 0.5610069352504611]","[0.4304391971805587, -0.09229385310963185, 0.7010570990726444, 0.5610016809676976]","[0.4304674277808066, -0.09229952040244377, 0.7010650855099912, 0.5609691061298507]","[0.4304701915152866, -0.09228892297688962, 0.7010668183923833, 0.5609665632296985]","[0.4304648077302934, -0.09227266470207202, 0.7010604545803338, 0.5609813220403299]","[0.43046057378530134, -0.09229081528435369, 0.7010516613266936, 0.5609925739095496]","[0.4304488339103882, -0.09229048876407935, 0.7010487292310729, 0.5610052997186143]","[0.43045133606295416, -0.09229948083730255, 0.7010548168721713, 0.5609942930717818]","[0.43046616169088053, -0.09231376010951818, 0.7010674404142456, 0.560964791519558]","[0.4304517939918592, -0.09228481680163095, 0.7010540349500388, 0.5609973312925376]","[0.43044604048493174, -0.09228050327384185, 0.7010551040478311, 0.5610011194595388]","[0.4304755651787772, -0.09229993908853916, 0.7010588269417248, 0.5609706143777561]","[0.43046010026552795, -0.09227895916374543, 0.7010426588889337, 0.561006137393328]","[0.4304632221428686, -0.09228616693656559, 0.7010638327377829, 0.5609760959270419]","[0.4304655225989094, -0.09230876996733382, 0.7010557767726537, 0.5609806794306348]","[0.43046226538892884, -0.09226271106682762, 0.701042729062236, 0.5610070607860501]","[0.4304700838384042, -0.09228603491166387, 0.7010491455730203, 0.5609892068228932]","[0.43045721361346506, -0.09230835064400057, 0.7010564462880023, 0.5609862875040292]","[0.43045643962882674, -0.09229016999738214, 0.7010442279500098, 0.5610051412972107]","[0.4304605377260717, -0.09229207999835239, 0.70104551935467, 0.56100006882611]","[0.4304539663343048, -0.09229731531216447, 0.7010559048300503, 0.5609912715507719]","[0.4304620387250676, -0.09229944903046393, 0.7010612304385533, 0.5609780709629504]","[0.4304338571126065, -0.09231035819266749, 0.7010427922511216, 0.5610209406557446]","[0.4304526043070802, -0.09230090437043917, 0.7010639477953186, 0.5609816749228927]"
