0.3030951169672892,0.3030965447253442,0.3041034991574932,0.303108362693155,0.3031038289316319,0.29454370231821075,0.2859754974056417,0.2928389385517229,0.29284753541199043,0.293827791838572,0.2928377653988196,0.2861738457347168,0.27951349500959927,0.2728501004292767,0.2662038517604628,0.27152022521805425,0.2715352243647884,0.27252467145878784,0.2715494906043996,0.26697928499608276,0.27061393590851596,0.2706121945646527,0.2715954042103512,0.2706254592244834,0.2667235100334202,0.2698230006935058
0.3500001202232018,0.3500081977550958,0.3509862037690757,0.34999604749555735,0.35000332669094614,0.34264705178094845,0.33532680699717266,0.3279781685427563,0.33385157338407145,0.33384119196915585,0.3348596308056863,0.3338509323007301,0.3262115132259046,0.3185641193210522,0.32467496054949035,0.324678318191986,0.32567954891485573,0.3246906288518168,0.3183914138317117,0.31209087340998576,0.3171114418248191,0.3171111113036745,0.3181073227449385,0.3171335722959707,0.3203824636520291,0.32362640660919006,0.3268828916983836,0.3242867632539066
0.30311545514430077,0.30310772118111456,0.3041143122039895,0.30310903786405874,0.30310553801381,0.3116925528818371,0.3048303671054133,0.3048173732364483,0.3058365287907069,0.3048490790596361,0.31264578515794283,0.30638469480709646,0.30638752174350514,0.30737821084331923,0.3063897254997567,0.3072977304432015,0.3065679313255958,0.3065491843447844,0.30757183381782677,0.30658194133398314,0.3032665044534727,0.3058872714460606
-0.30311117821623795,-0.30311668842379863,-0.3021107501171477,-0.3030970435642085,-0.30307497920082266,-0.29557313128195456,-0.2880112403565504,-0.28044604372613613,-0.28648441871650615,-0.28650835414777404,-0.28551696445017444,-0.2864753463010527,-0.2800752337265997,-0.2736739189085069,-0.2672285929525798,-0.2608130481915917,-0.2543998577610112,-0.2479542022847703,-0.25307505748994497,-0.25308913581251785,-0.25210991599595384,-0.25308437034854847,-0.25286919845932154,-0.2526629857630621,-0.2528361551903311,-0.25287121978145743,-0.2518642320237405,-0.25284159085029934,-0.25761324499675187,-0.25380279310381565
-0.3499953834436617,-0.34998301730954523,-0.34899260745974664,-0.34997880531456566,-0.34999490356961566,-0.3477379785757553,-0.34549183195863664,-0.3432413311018955,-0.3450375033769701,-0.3450593707783261,-0.3440484489935388,-0.34502835964840384,-0.3388905024130961,-0.3327257597379544,-0.32655520117241815,-0.3203700128052633,-0.3142124700817313,-0.30804581719384866,-0.3129672809855644,-0.3129882822682147,-0.3119489872924739,-0.312972682862937,-0.31050298393188586,-0.3124784455205812,-0.3124944563761015,-0.3114948626739318,-0.31246881825381156,-0.3163764913922293,-0.31326159528821584
-0.3031251881064828,-0.30307588643536815,-0.302112858045701,-0.30309920432611914,-0.30309625400403695,-0.29979554358506477,-0.2965079915028095,-0.293196443870528,-0.2898836414715113,-0.29253293847224704,-0.2925324627036856,-0.2915271951327275,-0.29251671714773386,-0.2860322280870428,-0.2795301837102825,-0.2730081516890565,-0.27820565430037525,-0.2782000160032561,-0.2772144579388591,-0.2782242658976827,-0.27842502307192796,-0.2786523639756445,-0.2788728910432745,-0.2786831336278975,-0.2786887250317796,-0.277689719683318,-0.2786777826721326,-0.2783861179052526,-0.2780913577032724,-0.27778948815573873,-0.27750180137815894,-0.27720414414838546,-0.27691748070728883,-0.27660386862771935,-0.2768522333037729
