833.6425497146082,841.2737659958409,819.7963611823792,833.5595826228839,833.7384830701403,925.0126729124488,1009.6173946447556,939.9082121313845,945.7165162828135,924.4712532886225,940.9473344153673,1060.9787112033723,1189.4606318310614,1237.9862335537312,1302.7650604767985,1291.1048401039322,1291.7674797833336,1272.669378999769,1284.0535615577242,1354.9346382250696,1300.571100567062,1306.9640134456015,1290.8302074797118,1301.7553913278757,1353.838315052932,1314.4606969514307
807.1205667365001,793.4780807488108,793.1215452981986,801.2018954947321,802.8436699043679,938.5652120126532,1021.049224057048,1167.3895514706203,1081.970211871408,1077.7197110758168,1058.6846253109788,1081.1032673479995,1254.5784256034824,1390.7950560610593,1310.9774638942981,1299.4918519210105,1286.8860383206284,1297.4169709368844,1386.4499348862394,1419.5791940806062,1413.4637103619907,1415.648534553261,1411.1658853866213,1414.709665146522,1362.0295319381364,1302.6967773958045,1268.8910895762917,1283.0389123688283
656.6620191932532,652.4668489354912,653.0967710390869,662.721986657931,654.6140161007311,566.6647702764127,574.7021551256986,565.3173538729988,530.4572858740498,579.691245403076,492.03241681620034,536.047065803062,518.7954631857028,536.8905767387827,527.032408469224,659.3880439973435,540.1246714963802,533.5057272119512,533.9027109495618,641.9055136115738,655.5911227340904,544.5242834035672
515.2257526388635,524.608854764832,535.6009366110399,527.1684781238853,532.6623844904,561.9824070162712,591.7404446394098,647.959578643276,602.9645646695093,601.087293262133,629.2398656917936,610.5558432790009,715.5677396092025,850.0023429610662,1018.139364511446,1183.9268880125694,1267.2085015916114,1256.9678074019753,1272.0420731301247,1266.1688418933306,1268.811615167646,1275.3363856891524,1266.2298740231768,1262.6889137629494,1258.6306001172702,1269.1885221304324,1271.0617157717284,1261.2219598675888,1235.3089362238522,1261.5738165557884
500.1825759493215,529.824803813834,504.03257031829696,497.7395612792443,494.6203367518936,674.2518664668941,575.9296382595575,600.6486485996049,588.9716246892895,598.631966205947,601.4053502758036,590.1017525569854,645.0985830751115,725.6386223610511,849.1121884372415,989.9668182290883,1146.545399762166,1289.8185269595076,1150.0231571710508,1109.6098775193525,1166.1950697091208,1154.3162468876676,1177.494097485503,1155.8261475860609,1113.4363586580573,1172.197790694504,1160.159583838827,1180.3274117685364,1140.8893714923502
677.3059628762253,667.9162235302538,674.725475512317,671.6866412036201,668.0870775445528,661.8041142103824,753.039893343686,850.3373730706945,934.7794968642667,851.7923286407167,860.3024729987351,875.5774084523141,852.8695722954307,995.8086099979253,1124.1881622674848,1199.090495036739,1149.6851205395499,1146.1763935294687,1168.1208776347469,1148.0341623815646,1148.8862933504695,1156.2791293196426,1140.8834432076933,1161.0079980571286,1165.7309895321773,1176.3259699203643,1161.8742207436546,1165.568807638658,1177.120683503246,1183.9525644696478,1194.5872537853163,1176.319646085972,1159.9589693632977,1134.4083143803412,1154.288891817814
