0.28500853926298514,0.28599741156347647,0.2850108110380061,0.2850004389095677,0.2849963570457455,0.2798614942013878,0.2747192223493191,0.2788225474454022,0.27983653392456903,0.27883362568259007,0.2788270487491786,0.27933565189128584,0.27985389612716083,0.28036518575772035,0.28088292618753946,0.2804728327539052,0.2814645281308711,0.2804838260085387,0.2804825877333733,0.28421053163692794,0.28123284303275214,0.2822181014298022,0.28121864663647334,0.28121544257404635,0.28407179347282957,0.28179415640433764
0.45999838831628,0.46099983669998407,0.4600042868748631,0.45999290155980094,0.45999684870858765,0.4532344182484328,0.4464561082028947,0.4396865712513016,0.44508509355304304,0.44609631856207715,0.4451171483059991,0.4450964920790352,0.4432411074849433,0.4413629381429249,0.44284365340881615,0.4438657488089906,0.44285698373099663,0.4428683242647863,0.44220540299143346,0.44157495263826146,0.44208409443023133,0.4430822076930916,0.4420917322140369,0.4420876177714023,0.4460339251297018,0.44996790181189034,0.4539155511081109,0.45076010945422834
0.6349945590310193,0.6359938299002894,0.6349981171645739,0.6349909129312942,0.6349953068582542,0.6374122751009805,0.6354857051660199,0.6364841055742784,0.635485540610773,0.6354703518185606,0.634155998719497,0.6352136810334804,0.6362061532776363,0.6352195820811308,0.6352186494868945,0.6309204623394068,0.6343536369215569,0.635362368172684,0.6343610242843233,0.6343454378117684,0.6360040036963076,0.6346950400677994
0.6349946652459755,0.6359995600402593,0.6350039626112445,0.6350037618121516,0.6350071118957459,0.6412626036314483,0.6475439694213235,0.6538220459884574,0.6488051315781233,0.6497856564699931,0.6487914001133197,0.6488052201273393,0.6447770100931361,0.6407470560775014,0.6367389305898595,0.6327109615424871,0.6286991417454042,0.6246951489804845,0.6278952096287553,0.6288953969054036,0.6279011405599706,0.6278965634665413,0.627120473885638,0.6263049390604961,0.6269449998810918,0.627937743088285,0.6269483193287837,0.6269412322568028,0.6269639385971639,0.6269530477214637
0.4600133481996321,0.46100065450572264,0.46000684871838965,0.4600212758371262,0.4600049279819813,0.4696906142243909,0.4793858513789955,0.48907951582584147,0.48132718836368477,0.48232446183415345,0.48133114782505676,0.4813323217174289,0.48038390244204165,0.4794304863496594,0.4784612773817832,0.47751188683714524,0.476572464513737,0.4756359230998316,0.47638646197326123,0.4773933414382125,0.4763953927763648,0.4763822546807592,0.4759115375774905,0.47630145501808746,0.47729272169211323,0.47629548573697633,0.47628287680850057,0.47383666581403544,0.4758031336363832
0.2850016425601148,0.28599784571888653,0.2849882144734014,0.2850006352071187,0.2850088073616146,0.29414631028512267,0.30329458917959273,0.31243966007753954,0.32157818118875114,0.31428246688635836,0.31527631826093466,0.31427632192784427,0.3142708440888643,0.3181530310502698,0.3220150331962198,0.32589356582350576,0.3228053785512229,0.32380016751625373,0.3228033526443959,0.32280114075316907,0.3228937250048674,0.322979300182757,0.3230592318875902,0.32300737528805645,0.32399967268405205,0.32300031631750376,0.3229907195805093,0.32104943521411466,0.31911454401033584,0.31717405748622113,0.31523190936861484,0.3133009721650359,0.3113476793461509,0.3094198760626937,0.3109659867498469
